src_n,ra_deg,dec_deg,spin period,perr,est. period,sep,name,mean I,stdev I,max I,min I,I range,mean V,stdev V,max V,min V,V range,est. period method,references,best period,trusted new period,Raj superorbital,Raj superorbital err,best superorbital,other period,type,interesting flag,interesting note,type note,aperiodic,range of medians,orbital cont,superorbital cont,mult superorbital,changing superorbital amp,redder when brighter,I V-I corr,V V-I corr,I V-I slope,I V-I int,V V-I slope,V V-I int,V-I transition,mean abs I vs. V-I residual,mean abs faint residual,mean abs bright residual,residual slope diff,bright res monotonic frac,faint slope,faint int,bright slope,bright int,0.95 slope,0.95 int,5 bright slope,5 bright int,Type II amp,X-ray behavior,follow-up note,I skew,I kurtosis,V skew,V kurtosis,best auto det pd,Part,I IQR,pf period,pf amp,pf phase diff,pf phase max,pf phase min,pf diff mean,pf mean,pf skew ,pf kurtosis,pf symm sum,pf mean err,base string,max std 5,rel max std 5,min std 5,det stdev I,det stdev/I range,base num,det IQR,calibration flag,stdev ratio,IQR ratio,sig stdev ratio,total days,# dips/flares,days / dip/flare,loop metric
63,21.941542,-73.54903,1062.0,0.6,0.0,0.134788935339901,,14.169550255536599,0.0457694628164949,14.242,13.659,0.583,14.4004347826087,0.0536699463200422,14.466,14.077,0.38899999999999907,,,656.0,,,,,,4,,,,,,,,,,yes,-0.949075347309229,-0.8712282004715509,-2.4340582468065604,14.7421890142256,-1.43405824680657,14.7421890142256,,0.0196507625223381,0.0142707466358268,3.5527136788005e-15,-0.263946362303114,0.0,-1.69006427180729,14.569365797646402,16.4655283074997,6.83106466782444,16.4655283074997,6.83106466782444,-2.73707671300968,14.838474870989598,,,,-4.186131954823081,33.056634714664305,-4.73299456187568,25.8216706905067,163.509958186653,1.0,0.0350000000000001,656.0,0.104757122148042,0.9375,0.34375,0.40625,0.01003485374894,14.162282606304801,-3.5716125685114504,10.872909803626301,0.00101114798004381,0.0022324904529884,base at faintest,0.02294863830383,0.5013962780345209,0.19038697434435997,0.0394109686199607,0.067600289228063,-0.217000000000001,0.0125274449959392,0.0,0.861075621052676,0.357926999883976,0.264019339026112,3315.90108,0.0,0.0,-0.5044312262345179
64,15.906292,-72.0258,1323.0,1.1,0.0,0.387538919345417,,14.5573411131059,0.0298440747961239,14.665,14.479000000000001,0.18600000000000003,14.6444689265537,0.0341535316432499,14.727,14.562000000000001,0.165000000000001,X-ray,,,,,,,,7,1.0,"SNR with long spin period, strong orbital signal",,,,,,,,check,-0.43889041449390204,0.5195263979783089,-0.445473553563406,14.599172536068199,0.554526446436573,14.599172536068199,,0.0237798933054672,0.0175864360909956,0.0144628533476011,-0.219728553222689,0.577464788732394,-0.0412123752049945,14.586405334319698,-0.30985112251269603,14.5620800254929,1.44276078287685,14.3137105533629,0.118385146983798,14.4725680973451,,,,0.0783769121308118,-0.11402530278972302,0.0561657162031294,-0.623509419822496,26.170771120722698,1.0,0.0389999999999997,26.170771120722698,0.0464015929120443,0.4375,0.59375,0.15625,0.0193618953261951,14.555189047271199,-0.34647402298351804,-1.3504357527231698,0.00636095515443839,0.00201945370348528,undetermined or no base,0.019359752064528,0.6486966741901601,0.00998799279134753,0.0259387082054169,0.139455420459231,0.00799999999999912,0.0342871816884625,0.0,0.869140972960763,0.879158504832379,0.8179073988386941,8099.83163,0.0,0.0,0.5097857247340507
65,13.692583,-72.42305999999999,4693.0,1.0,0.0,1.03499961959728,,15.364248728095,0.0166735110060768,15.4,15.293,0.10699999999999901,15.574000000000002,0.0732805275246141,15.684,14.883,0.8009999999999999,,,,,,,,,6,,,,,,,,,,check,0.0178476382787,0.9866392669330122,0.00295629794480258,15.3688842609465,1.0029562979448101,15.3688842609465,,0.019502606454674,0.008895237666347191,0.00848290814873565,0.0246975494495038,0.588235294117647,0.154197962196572,15.361203271710401,-0.0303889403591786,15.357918792497001,0.25424874142319603,15.266957890550001,0.880576962420887,15.1134827020771,,,,-0.143940457011441,-0.905905072267933,-7.884030465149911,67.1503397207925,2.6889720984297,1.0,0.0460000000000012,2.6889720984297,0.00483507222441837,0.5,0.71875,0.21875,0.0026945698797769,15.365625565372401,0.118286883603499,-1.20632423981753,5.6479834413940895e-05,0.000688541879530687,undetermined or no base,0.0175772580341757,0.594712922946793,0.020742227459943002,0.0073985057524277795,0.069144913574092,-0.0199999999999996,0.00930923046693266,1.0,0.44372812359264496,0.202374575368096,0.398633507864908,8100.80821,0.0,0.0,0.8264277679043027
67,10.532371,-73.75095,0.0,0.66,0.0,1.47104003173179,,16.9536422077922,0.11966109571992,17.125,16.67,0.454999999999998,16.9682244897959,0.120362196921911,17.063,16.183,0.879999999999999,,,,,,,,,5,,,,,,,,,,check,-0.32756498369748804,0.108899800407485,-0.759884232926894,16.9709355754607,0.240115767073099,16.9709355754607,,0.0918846751753098,0.0165922366813665,0.0128920053242362,0.35329887578023,0.516129032258065,-0.7240884594338342,17.0295330874918,-0.00109732180284478,16.739307426637403,-0.0125177021736293,16.726049487311002,-0.27448754270089604,16.7319438313364,,,,-0.738502133628385,-0.912022708638812,-2.6082344027932702,10.7282906020493,102.968370622817,2.0,0.202749999999998,102.968370622817,0.0202223389714291,0.625,0.53125,0.90625,0.00956931350183598,16.9515441686566,-0.153585694185873,-1.48054930686548,0.0098363883545061,0.0017839921173935399,base at faintest,0.0333466640010667,0.278675903813536,0.149552131378995,0.0188600476241059,0.0414506541189142,-0.221,0.0242997122169655,0.0,0.157612192255451,0.119850615126835,0.141662739313529,4244.73427,0.0,0.0,1.0242977934716966
68,10.816116,-73.410904,0.0,1.52,0.0,2.82056688406319,,16.8305756676558,0.0139914259962606,16.905,16.739,0.166000000000004,16.736717241379303,0.0190258276174244,16.793,16.705,0.088000000000001,,,,,,,,,7,,,,YES,,,,,,check,-0.494874506016609,0.8274206306757909,-0.278773783653737,16.804962342488302,0.721226216346221,16.804962342488302,,0.0160197378291524,0.009645239706873391,0.00932092611886478,0.13014756988993698,0.5581395348837211,-0.38938801942656304,16.815622545111403,-0.323656337167764,16.7861915216893,-111.04211762607599,8.39228876404494,-0.654443561713595,16.7388497123455,,,,0.236244734271381,2.4497666252924,0.524017131700615,0.0139707111378047,5.81555088191267,2.0,0.017000000000003002,5.81555088191267,0.00877667925230341,0.3125,0.28125,0.96875,0.00546042739323371,16.829779418129,0.842989583247723,0.896506308380038,0.0018062833125900898,0.00124975391180944,base at brightest,0.0268581458779273,1.11018457515207,0.0136616250863506,0.0130290308813082,0.0784881378392041,0.00700000000000145,0.0156641518094567,1.0,0.931215366095664,0.921420694673761,0.8466158144722621,8105.88597,0.0,0.0,0.8983691675011628
69,11.250834,-73.71298,0.0,1.72,0.0,1.64945348111386,,15.5511535620053,0.00766626828190655,15.584000000000001,15.477,0.10700000000000098,15.630017647058802,0.0071714085329188,15.652,15.609,0.0429999999999993,,,,,,,,,7,,,,,,,,,,check,-0.617273443317626,0.673570434650049,-0.4626385385109,15.5875842802493,0.537361461489096,15.5875842802493,,0.00542558622404183,0.00526027783564083,0.0033500688820504,-0.286285808360187,0.577981651376147,-0.35374635326138304,15.594781081992199,-0.595115735157785,15.5950081295856,-0.34130474235423497,15.562240885877,-0.387525596968026,15.567625689881499,,,,-0.43121714994696,6.059094832142089,0.47257566014068,0.732675087851533,10.563404864182099,2.0,0.009000000000000341,10.563404864182099,0.0030483727215404603,0.6875,0.96875,0.28125,0.00170466568187044,15.550515381370099,0.19763789782770302,-0.8872598781677591,0.0008933331606052321,0.000638466825657598,base at brightest,0.0148243043681651,0.9087556280753281,0.0259430144740355,0.00703109485088602,0.0657111668307099,-0.00799999999999912,0.00823262857246121,1.0,0.917146986295845,0.914736508051211,0.808834920800303,6636.81928,0.0,0.0,0.4589991767997457
71,12.078058,-73.34998,0.0,0.55,0.0,0.0431108040365839,,16.6812085008616,0.0140179443994151,16.828,16.612000000000002,0.21599999999999803,16.54932,0.0255424665997629,16.679,16.501,0.177999999999997,,,,,,,,,7,,,,YES,,,,,,check,-0.28530038114997,0.8475151591167621,-0.15712988109716,16.6613429322934,0.8428701189028449,16.6613429322934,,0.0173485835583279,0.0165926309252924,0.0149157648977792,-0.144346386687601,0.58273381294964,0.682201936799951,16.8280569121791,-0.41366937665197695,16.6215174311933,-77.291467837804,8.31025922763606,0.06413139457780001,16.6373583506312,,,,1.1866569669454,10.0445223012226,1.4749977838492598,5.75056015137877,26.4874279139323,2.0,0.0159999999999982,26.4874279139323,0.007526752183249391,0.25,0.46875,0.21875,0.0044272302332297704,16.6802566269592,0.327296546338901,0.44395597717878604,0.00171925600360672,0.0012475478422341699,undetermined or no base,0.0551122490921935,2.3583209341540603,0.0258812673569132,0.0132027487314818,0.0611238367198237,0.0420000000000016,0.0157609218022579,1.0,0.9418462761225308,0.98505761264123,0.8676389230513921,8105.93956,0.0,0.0,0.6197157573279923
72,12.142035,-73.04181,0.0,0.69,414.91345,0.588422833110332,,14.713841182913498,0.0557754354721292,14.85,14.479,0.37100000000000094,14.8984662576687,0.048269219727602,15.012,14.748,0.264000000000001,,,,,,,,,6,,,,,,,,,,check,-0.6254613949678101,0.275211030297754,-0.7368585514547671,14.852310408319699,0.263141448545231,14.852310408319699,,0.0380056371891476,0.024698982484309,0.0225456737673772,0.0152881522852909,0.5538461538461539,-0.363800582606704,14.8199793330436,-0.345502893403644,14.733220850766001,0.235384951102564,14.5262541349441,0.361458685403952,14.4993186271596,,,,-0.296248514256903,-0.179276484271948,-0.390153262755839,0.398842136956886,416.53471834758597,2.0,0.0810000000000013,416.53471834758597,0.0915380306843136,0.4375,0.84375,0.40625,0.0402751407775489,14.713118560009901,-0.273583362016663,-1.36550745350538,0.0185181628210466,0.00447165863567432,undetermined or no base,0.02411970149069,0.43244308693461603,0.0656646023364191,0.0255577327983911,0.0688887676506497,-0.0699999999999985,0.0268371980928031,0.0,0.45822560742107,0.331323433244477,0.39240232050385293,8105.93758,0.0,0.0,0.7418969488846882
73,12.204167,-73.27360999999999,0.0,4.37,0.0,1.74384001734721,,14.2859823562891,0.0447592335573628,14.444,14.214,0.23,14.5058831168831,0.0258863520306333,14.601,14.453,0.14800000000000102,,,,,,,,,5,1.0,unique shape of round peaks/triangular dips,re-classified but still ambiguous,,,,,,,check,-0.81248726518051,0.320502509867748,-0.804650798366756,14.463106015020001,0.195349201633246,14.463106015020001,,0.0177958185822565,0.0134001336913973,0.0121532320036423,-0.452998468532379,0.574074074074074,-0.0662284069996591,14.355474949669098,-0.580040383534993,14.40161620905,-0.274661111999558,14.3036022919079,-0.274661111999396,14.3036022919078,,,,1.01670244982108,0.520112291425987,1.1726587247831202,2.15872944409566,2.16737973345977,2.0,0.0519999999999996,2.16737973345977,0.00398407431920234,0.5,0.90625,0.40625,0.0019276624849932102,14.2854767755601,-0.0631088114249781,-1.0898896882023001,0.000778691739325004,0.0006442055830111121,undetermined or no base,0.0357435308832247,0.7985733454844871,0.0178168459610563,0.00688347167400227,0.0299281377130533,0.102,0.00732752620575639,0.0,0.15378886381467,0.140913965495316,0.134721709117993,8261.19757,0.0,0.0,0.2872750679377648
75,12.306787,-73.1938,0.0,0.53,80.1,0.707051444753511,,16.2294267806268,0.084720903757634,16.469,16.012,0.457000000000001,16.5377870967742,0.0311576609119934,16.59,16.430999999999997,0.158999999999999,,,,,,,,,5,,,,,,,,,,check,-0.932428467980274,-0.251581668752533,-1.11202352522905,16.5724011878326,-0.11202352522902198,16.5724011878326,,0.0236945704017723,0.020066543506493,0.0262824225148247,0.25362317262141393,0.59375,-1.17928464062954,16.591067143673502,-0.8848581665888839,16.4850247399758,-0.721427566922718,16.3165124193514,1.14759360765145,15.5490225046456,,,,-0.287022088150968,-0.34848158274792107,-1.02315989707833,0.8507151787414909,80.7861718168593,2.0,0.127999999999997,80.7861718168593,0.0115067923886905,0.75,0.71875,0.96875,0.00583177001597268,16.2283672657471,0.203267437865217,-0.0490294316443092,0.00288941630027192,0.0012136477732474801,undetermined or no base,0.0967119434196216,1.1415357855045,0.0699639907380932,0.0132054900975224,0.0288960396007054,-0.00599999999999668,0.0150602691546702,0.0,0.155870505528365,0.117658352770864,0.134910170572456,8261.19757,0.0,0.0,1.1810465880948202
76,12.3425,-73.335,0.0,3.4,0.0,1.5777340571430303,,16.9296847826087,0.0142686570469331,17.003,16.8,0.203000000000003,16.8458441558442,0.0195102802971771,16.969,16.785,0.184000000000001,,,,,,,,,7,,,,YES,,,,,,check,-0.5516106836522421,0.8471142341749541,-0.29321653905127004,16.9045063023696,0.706783460948739,16.9045063023696,,0.00927144977705368,0.007790443256396829,0.00599074600054166,-0.22432149650120703,0.574712643678161,-0.0755706540432026,16.936790348108097,-0.20073053901285298,16.9055546638433,-0.06290567496655099,16.8882590638784,-0.0882773841261197,16.8917925778802,,,,-0.120511460376737,5.12442189599371,1.36817749957977,9.08429583036581,3.4144150134304905,2.0,0.0169999999999995,3.4144150134304905,0.00703103939876115,0.6875,0.09375,0.40625,0.00357965695775464,16.9285819127437,-0.07716041346749299,-0.8162519756038951,0.0018560718337588301,0.00129810837713244,undetermined or no base,0.0188997354478843,1.03925766918763,0.0252142816673414,0.0137910310240451,0.0679361134189404,0.00700000000000145,0.0162149491532944,1.0,0.966526210468373,0.95382053842911,0.877443329820294,8261.19757,0.0,0.0,0.5219684009914638
77,12.377575,-73.519264,0.0,0.57,0.0,1.28904749676851,,19.236646627566,0.646089253747711,22.862,15.892999999999999,6.968999999999999,14.655999999999999,0.0316305056691935,14.815,14.611,0.203999999999999,,,,,,,,,6,1.0,messed up OII? dips?,,,,,,,,check,-0.31722055940854105,0.8271378581283951,-0.18518596317844196,18.31580647058,0.8148140368215551,18.31580647058,,0.0119769357050542,0.00493273212491103,0.00379566330926764,-0.409576462454972,0.2,-0.0898861041196646,14.5068647207234,-0.424247773137158,14.5153667244677,0.149128476672459,14.400216870910802,-0.424247773137124,14.5153667244677,,,,1.50519938231527,6.20118101005476,3.0309915691362797,12.404027358164301,3.1881636017351096,2.0,0.344749999999998,3.1881636017351096,0.494051220642575,0.5625,0.90625,0.34375,0.271729438331994,19.2334497276414,0.3693895057622371,-1.11315321121479,0.22793559114901302,0.056502650485215,undetermined or no base,3.42550642095443,1.44002204681308,1.97277185705798,0.312907838442272,0.0448999624683989,1.641,0.23985646107300304,1.0,0.48431054475402,0.695740278674415,0.635977827618592,8261.18847,0.0,0.0,-0.17796336459785217
78,12.423583,-72.81192,0.0,0.6,0.0,1.4188226668631598,,19.758788187372698,0.23370842789645102,22.076,18.319000000000003,3.7569999999999997,17.645619047619,0.298500375080003,18.674,17.258,1.416,,,,,,,,,7,,,,,,,,,,check,-1.27520072313201e-15,1.0,5.3066816447522e-16,19.69,1.0,19.69,,0.0,,,,,0.0,19.57,0.0,19.57,0.0,19.57,1.06503478330569e-14,19.57,,,,1.42518670571411,11.2671545921205,2.0059782359957703,4.1316117298981805,7.741456882951679,2.0,0.236000000000001,7.741456882951679,0.0896715918099496,0.5,0.28125,0.78125,0.0495452774680527,19.747935329412503,0.30519683197973,-1.32298335823827,0.0360857229771463,0.0224601559421704,base at brightest,0.518774556045302,1.99047727535413,0.28262271670904304,0.19879377839175102,0.052912903484629,0.363000000000003,0.22258944174838602,1.0,0.850605945968839,0.94317560062875,0.8334930374168541,6618.90318,0.0,0.0,
79,12.518333,-73.240555,0.0,1.59,0.0,0.8130891502035691,,15.697129246064598,0.0105488502502525,15.729,15.5825,0.14649999999999802,15.679160000000001,0.0544553248085071,16.045,15.635,0.41000000000000203,,,,,,,,,6,,,clarify if 6 or 7,YES,,,,,,check,-0.25809182586373103,0.9877174757809859,-0.0405466761342281,15.6954474307791,0.959453323865768,15.6954474307791,,0.0181758344567221,0.0106846668277049,0.008065061907622009,0.300818564853291,0.582278481012658,-0.176459024951776,15.7267242272779,0.050054564958996704,15.697545639790098,-312.11425614078996,7.833549169118349,-0.676476696101598,15.6533847075614,,,,-2.42348536616279,19.0264395731692,3.3511747114111,16.0469901197666,14.419813625971301,2.0,0.0109999999999992,14.419813625971301,0.00394885541496315,0.8125,0.15625,0.34375,0.00199978026839986,15.6960839253424,-0.16797716218655803,-1.4245770101898998,0.0020659572972129103,0.000929669478363075,base at brightest,0.0255609076521161,1.1190691455777,0.0244344019775392,0.008261674528044641,0.0563936827852884,-0.0379999999999985,0.008679025971670029,1.0,0.783182463685736,0.789002361060969,0.626297181054089,8261.19757,0.0,0.0,1.0763619639908868
80,12.550833,-73.19889,0.0,1.69,0.0,0.0,,15.204009142857098,0.220315718722946,15.966,15.03,0.9359999999999999,15.519339869281001,0.146826435412465,16.002,15.363,0.638999999999999,,,,,,,,,2,,,,,,,,,,check,-0.741854162847265,-0.462316753023758,-1.89134691924243,15.8075471762459,-0.891346919242424,15.8075471762459,,0.100853932345737,0.0244216317419542,0.0505079562059702,0.777919983359002,0.6571428571428571,-1.569861412412,16.0226878035335,-0.481632949408752,15.305113959413399,-0.0854901648492117,15.1039190052662,0.0278981030026824,15.041402820617002,,,,2.21438949013944,3.89443076634512,2.07027804784593,3.16528223714481,96.38996967701358,2.0,0.125750000000002,96.38996967701358,0.00820986569328142,0.5625,0.96875,0.40625,0.00473657962956542,15.2024810133682,0.28462711573577804,-1.2657307553613002,0.0015193614210724199,0.00106325461963048,base at brightest,0.296511045325465,1.3458460750970602,0.0281524421675992,0.0118936499682922,0.0127068909917652,0.761000000000001,0.00998301843918981,0.0,0.0539845728540542,0.0793878205899773,0.0389064881947907,8261.19757,2.0,4130.598785,2.136617811208594
81,12.647917,-73.23361,0.0,1.14,0.0,1.49658203704452,,15.955679122182698,0.0283955224811164,16.075,15.874,0.20099999999999502,16.1678838709677,0.0267574420974101,16.249,16.108,0.14099999999999802,,,,,,,,,7,,,clarify if 6 or 7,,,,,,,check,-0.443455527315832,0.5220619963718379,-0.44699767415527597,16.051041129639,0.553002325844699,16.051041129639,,0.0179493917314599,0.0144825690702142,0.0117415167797972,-0.19670003355256,0.534090909090909,-0.203166684144841,16.0280650947088,-0.42502466683483897,16.034472626387,32.7588878215932,7.9383368985272,0.158706650511485,15.86224738832,,,,0.594130108663164,0.625987894031265,0.591717236113665,0.239134725374429,2.16982758842168,2.0,0.038000000000000304,2.16982758842168,0.0235316406620267,0.5,0.96875,0.46875,0.0129556066223467,15.9549659981603,0.11517458952728302,-1.49737830793968,0.003970654123930071,0.0023759986347149397,undetermined or no base,0.0418444739481802,1.23573247583,0.00912140340079292,0.0254823878169628,0.126778048840614,0.0299999999999994,0.0345784300364205,1.0,0.897408661309511,0.909958685168953,0.8545982143644041,8261.19757,0.0,0.0,0.48074166653545786
82,12.65,-73.29417,0.0,0.89,0.0,0.527455871426326,,15.447139344262302,0.0152070614507568,15.524000000000001,15.401,0.12300000000000098,15.727235294117598,0.0213478090305232,15.859,15.695,0.16399999999999998,,,,,,,,,6,,,,,,,,,,check,-0.406407484424624,0.747020413247782,-0.28358620653910604,15.5239220026791,0.716413793460899,15.5239220026791,,0.0142479733268349,0.0101601319171748,0.00518598119489565,-0.630609478900405,0.512820512820513,-0.205067158495186,15.5315685403682,-1.31832800151943,15.8075994286881,-0.0578373955460597,15.423026075246902,-0.057837395546065,15.423026075246902,,,,0.000183385393073678,0.26374078441207,3.40133349837776,16.4215147273433,115.855593886145,2.0,0.0200000000000014,115.855593886145,0.0060464664505524,0.5625,0.09375,0.53125,0.0026977479190699602,15.446043990244501,-0.35248924639775897,-1.1649505162369098,8.24346441373588e-05,0.000946107846418213,undetermined or no base,0.039280529527998896,1.4121138075559199,0.0279385038969519,0.00836966349673898,0.0680460446889342,-0.00200000000000067,0.00794723822349042,1.0,0.55038006677631,0.397361911174493,0.426434061314492,8261.19757,0.0,0.0,-0.04372682142153417
84,12.699167,-73.293335,0.0,0.97,0.0,0.552709696779862,,16.5448857142857,0.0515252148784321,16.704,16.367,0.337,16.658275862068997,0.0442618747376489,16.744,16.533,0.210999999999998,,,,,,,,,5,,,,,,,,,,check,-0.6677604520225899,-0.178553153153755,-1.2535888314243502,16.6879279919565,-0.253588831424352,16.6879279919565,,0.0338831902255209,0.0174871002978141,0.0234775723759218,-0.121971938363605,0.473684210526316,-0.5063990765931521,16.6197067646373,-1.06642412099955,16.5881189725845,-0.046166783883595,16.3945844680038,-0.0534962436656911,16.3950410071211,,,,-0.778246129338179,0.5157695396139029,-0.9359777172663369,0.6479598531510279,5.6137292442452695,2.0,0.0650000000000013,5.6137292442452695,0.0121767493865264,0.5,0.53125,0.03125,0.00541445829845744,16.5439252248201,-0.35348648182556003,-1.26116264142747,0.0024822817176227197,0.0019570171174481898,undetermined or no base,0.0377941794460466,0.733508429517813,0.0577151626524605,0.0165812804992899,0.0492026127575368,-0.0860000000000021,0.0186827029207421,0.0,0.321809050935771,0.287426198780642,0.30576132716538396,8261.19757,0.0,0.0,0.614516084462405
85,12.738696,-73.16888399999999,0.0,0.51,0.0,0.508710265055244,,14.3771264957265,0.0220604184345909,14.438,14.321,0.117000000000001,14.528135483870999,0.0103488053973861,14.573,14.507,0.0660000000000007,,,,,,,,,5,,,re-classified as type 5 3/23/21,,,,,,,check,-0.856458396794434,0.0668017777535658,-0.96121146466456,14.522293731722698,0.0387885353354706,14.522293731722698,,0.0079093262460287,0.00620445696788709,0.004845155081660521,-0.247820230623651,0.543859649122807,-0.495462483224969,14.4600803539184,-1.2994875096468,14.572422914594801,0.144854975929911,14.3013776674279,-0.441691329160421,14.4116145819083,,,,-0.29883221101495,-0.728650718152505,0.9124386633893751,1.99787860920428,117.33657636621,2.0,0.0329999999999995,117.33657636621,0.0047482464566943605,0.4375,0.96875,0.53125,0.00201609248188694,14.3767778277542,-0.39442708998294607,-0.9145895415574209,0.00125573281974388,0.000573609432546997,undetermined or no base,0.0213672646822189,0.968579301683366,0.0187040102651811,0.00620523676117778,0.0530362116339977,-0.0109999999999992,0.008156671323373391,0.0,0.281283729027004,0.247171858284046,0.258920161114393,8261.19757,0.0,0.0,0.4616635440192645
86,12.77375,-73.22,0.0,1.22,0.0,0.30348147327630604,,15.3816951566952,0.191814050964684,15.906,15.144,0.762000000000001,15.650677419354802,0.156342466749982,15.962,15.508,0.454000000000001,,,,,,,,,2,,,,,,,,,,yes,-0.816913465563012,-0.687837561224816,-3.0214769875182403,16.2011105199676,-2.02147698751826,16.2011105199676,,0.0975669178101519,0.0304397187866458,0.0193038626175763,0.14090104893319597,0.6363636363636359,-1.77786507139618,16.057028839140102,-0.916594471170957,15.528550826545,-0.100734721329218,15.2346107154688,0.15047692136024302,15.131488349927098,,,,1.06689747974879,-0.211747327648022,0.939853132374177,-0.929027110327203,21.0365969086152,2.0,0.234499999999999,21.0365969086152,0.0128363494704686,0.5,0.78125,0.28125,0.005977970605551611,15.379932801118699,-0.101475840190711,-1.12541005055226,0.00281303655439277,0.00160393505094126,undetermined or no base,0.259776827296047,1.35431594291221,0.0899043936634911,0.0174492848475221,0.0228993239468794,0.473999999999998,0.0125219394653655,0.0,0.0909697947557282,0.0533984625388723,0.0670585165488428,8261.19757,2.0,4130.598785,0.8469604696657332
87,12.820833,-73.26833,0.0,0.98,0.0,0.732232311157251,,15.202954415954402,0.27012718788969503,15.925999999999998,14.901,1.025,15.407264516129,0.18845538797557299,15.800999999999998,15.16,0.6409999999999999,,,,,,,,,2,,,,,,,,,,yes,-0.8150152676339499,-0.586686763544804,-2.06213876567723,15.6133787241499,-1.06213876567725,15.6133787241499,,0.140417572410729,0.0393017877415574,0.10286483066967302,0.659692956802665,0.615384615384615,-1.4771270459783998,15.7142014401578,-0.868153909368808,15.2876834519281,-0.45012133436945695,15.0485182824915,-0.0623354751709325,14.924408831021,,,,0.940317515159393,-0.110942175273073,0.438884344812664,-0.951383953174244,104.829566830942,2.0,0.405999999999999,104.829566830942,0.0165340767220155,0.5625,0.09375,0.53125,0.008545704372043609,15.201657391773699,0.126015919052816,-1.4772767323120501,0.00682368661160204,0.00179987328620502,undetermined or no base,0.367067078338551,1.35886758088357,0.0813943486981745,0.0197444889519527,0.0192629160506856,0.49100000000000105,0.015811826650026,0.0,0.0730933050693707,0.0389453858375026,0.0596845347252783,8261.19757,3.0,2753.73252333333,2.543567519651393
93,13.032346,-72.35717,0.0,2.02,0.0,1.7089293054259398,,15.3239013071895,0.00655562410770953,15.3615,15.2825,0.0790000000000006,15.249783439490399,0.0301911782094222,15.287,15.194,0.09300000000000001,,,,,,,,,7,,,,YES,,,,,,check,-0.0235920400775651,0.981476476494606,-0.00458529003822654,15.3229903754864,0.995414709961765,15.3229903754864,,0.00582372082355725,0.0035046763346829896,0.00415732915401109,0.00156885389709205,0.6455696202531651,-0.057622283675992994,15.328018518733598,0.0332091899031957,15.318948232197199,-0.0673699254391914,15.2953495468026,-0.0633472484647772,15.299534599372802,,,,0.0562640356888427,2.15462547540197,-0.31947509408424,-1.73590414594423,2.49805604285132,2.0,0.00799999999999912,2.49805604285132,0.00355850577750694,0.5,0.40625,0.90625,0.00205838191299623,15.3234076719974,0.473356507360339,-0.740358172608379,0.000541131455043801,0.000619266652071216,undetermined or no base,0.00947839648885862,1.07740680232402,0.0100079968025574,0.00610422686258693,0.0772686944631251,0.000999999999999446,0.0074871023321669795,1.0,0.9311435131566271,0.935887791520975,0.8424943900818929,6640.84271,0.0,0.0,0.8972842117513746
95,13.155417000000002,-72.458885,0.0,1.19,0.0,0.52135474934987,,14.821148269105198,0.0390453465533059,14.889,14.720999999999998,0.16799999999999898,15.0183037974684,0.0163930013087399,15.053,14.981,0.072000000000001,,,,,,,,,5,,,re-classified as type 5 3/23/21,,,,,,,yes,-0.943471636775356,-0.658817763069482,-1.44436991635643,15.0981983677864,-0.4443699163564221,15.0981983677864,,0.0093393193811078,0.00614571816343771,0.00872070599817392,-0.0294552790858473,0.537037037037037,-0.7993726842739759,14.9947828901067,-1.14267765278335,15.0297934420551,32.8034314924085,7.37804161862108,-0.4890414059058011,14.873085247144198,,,,0.00677728606443576,-1.4712777497843998,-0.42325551376234705,-0.460516627410176,78.3079334387625,2.0,0.077,78.3079334387625,0.0038215957376124304,0.375,0.28125,0.90625,0.00220745949068479,14.8206620185399,0.162358208464342,-0.7899808311277141,0.000396769567961895,0.000586094942538954,undetermined or no base,0.0388051542968198,0.9938483768825509,0.0395251818465142,0.005917274621951929,0.0352218727497141,0.00799999999999912,0.007221575432930999,0.0,0.151548779670158,0.0937866939341688,0.13347742918369399,6640.84271,0.0,0.0,0.7457810665943639
96,13.187667,-72.478775,0.0,1.0,0.0,0.322735986356371,,14.861356629653802,0.0376125290093271,14.991,14.762,0.22899999999999898,14.960075949367099,0.0295029593675019,15.015,14.885,0.13000000000000098,,,,,,,,,6,,,,,,,,,,check,-0.524262408064511,-0.0085057701241473,-1.01400994574149,14.9614745975867,-0.0140099457414929,14.961474597586601,,0.0232497046114131,0.0166513042934024,0.0162330750403674,0.115257683904683,0.6233766233766229,-0.622625835599835,14.944629764480698,-0.23875019202476103,14.8574772935173,0.6517157135226961,14.716207807858698,-0.786425713786409,14.874029495383501,,,,0.0919328814865354,0.0737937424459259,-0.246183157342904,-0.367670805405439,17.5496003273825,2.0,0.0454999999999988,17.5496003273825,0.047813590236478,0.625,0.84375,0.21875,0.0163560027983273,14.851802895339599,-0.782161904750548,-0.7008153689232929,0.0102611648520326,0.0016098743973307,undetermined or no base,0.0351249199287344,0.933862222346819,0.0206823596332721,0.0219125497378107,0.0956879901214445,0.0069999999999996705,0.0237992174859603,0.0,0.582586449647586,0.523059724966174,0.421291974839755,6640.84271,0.0,0.0,0.9705687703828618
